ProductId,SKU,ProductName,UnitOfBillingId,SupplierId,ProductListPrice,CostPrice
13420,10149002,"Flank, Steak (Pack)",3,187,13.52,0.0
13421,10149003,"Brisket, Deckle Off (Pack)",3,187,0.0,0.0
13422,10149004,"Flat Iron, Whole (Pack)",3,187,0.0,0.0
13423,10149005,"Ribeye, Boneless, 0x0 (Pack)",3,187,0.8,0.0
13424,10149006,"Tenderloin, Chain on (Pack)",3,187,0.8,0.0
13425,10149007,"Short Rib, 123A (Pack)",3,187,0.0,0.0
13426,10149008,Bavette (Pack),3,187,0.8,0.0
13427,10149009,"Striploin, Boneless, 0x1 (Pack)",3,187,0.0,0.0
13428,10149010,"Top Sirloin, Rump Heart (Pack)",3,187,0.8,0.0
13429,10149011,"Trim, 85% (Pack)",3,187,0.0,0.0
13430,10149012,Frozen Chuck Roll (Pack),3,187,0.0,0.0
13431,10149013,"Frozen Flank, Steak (Pack)",3,187,0.0,0.0
13432,10149014,"Frozen Brisket, Deckle Off (Pack)",3,187,0.0,0.0
13433,10149015,"Frozen Flat Iron, Whole (Pack)",3,187,0.0,0.0
13434,10149016,"Frozen Ribeye, Boneless, 0x0 (Pack)",3,187,0.0,0.0
13435,10149017,"Frozen Tenderloin, Chain on (Pack)",3,187,0.0,0.0
13436,10149018,"Frozen Short Rib, 123A (Pack)",3,187,0.0,0.0
13437,10149019,Frozen Bavette (Pack),3,187,0.0,0.0
13438,10149020,"Frozen Striploin, Boneless, 0x1 (Pack)",3,187,0.0,0.0
13439,10149021,"Frozen Top Sirloin, Rump Heart (Pack)",3,187,0.0,0.0
13440,10149022,"Frozen Trim, 85% (Pack)",3,187,0.0,0.0
13441,10149023,"Grind, 85% (Pack)",3,187,0.0,0.0
14160,10149024,Side,3,187,0.0,0.0
14161,10149025,"Cow Trim, 90% (Pack)",3,187,0.0,0.0
14162,10149026,Cow Tenderloin (Pack),3,187,0.0,0.0
13861,10152001,"Dry Age, Rib, Bone In, FCO, Wrapped",3,191,17.57,12.58
13862,10152002,"Tenderloin, Chain On, COV (Case)",3,191,36.01,26.41
13868,10152003,"Flank, COV (Case)",3,191,16.32,11.64
13910,10152004,"Bavette, COV (Case)",3,191,16.91,12.08
14082,10152005,"Ponderosa Hip, Wrapped",3,191,0.8,0.0
14069,10152006,"Inside Round, COV (Case)",3,191,9.97,6.88
14076,10152007,"Outside Round, COV (Case)",3,191,9.97,6.88
13961,10152008,Beef Eye of Round COV Fresh TRNB (Case),3,191,10.21,7.06
14103,10152009,"Sirloin Tip, COV (Case)",3,191,9.97,6.88
14105,10152010,"Sirloin Tip, Roast, COV (Pack)",3,191,12.6,8.85
13944,10152011,Beef Chuck Roll COV Fresh TRNB (Case),3,191,10.24,7.08
13971,10152012,"Flat Iron, Seamed, COV (Pack)",3,191,26.0,18.9
13967,10152013,"Flat Iron, Seamed, 5oz,  COV (Pack)",3,191,30.01,21.91
13968,10152014,"Flat Iron, Seamed, 6oz, COV (Pack)",3,191,30.01,21.91
13969,10152015,"Flat Iron, Seamed, 7oz, COV (Pack)",3,191,30.01,21.91
13970,10152016,"Flat Iron, Seamed, 8oz, COV (Pack)",3,191,30.01,21.91
14074,10152017,"Mock Tender, Peeled, COV (Case)",3,191,0.8,0.0
13915,10152018,"Brisket, COV (Pack)",3,191,9.51,6.53
14036,10152019,Beef Short Rib COV 123a FZN TRNB (Case),3,191,15.68,11.16
14093,10152020,"Short Ribs, Spec Cut, COV (Pack)",3,191,23.32,16.89
13942,10152021,"Chuck Flat, COV (Case)",3,191,17.84,12.78
14095,10152022,"Beef Shoulder BL, COV Fresh TRNB (Case)",3,191,9.63,6.62
14107,10152023,Beef Stew Meat COV Fresh TRNB (Pack),3,191,11.92,8.34
14109,10152024,Beef Stew Meat COV Fresh TRNB (Retail Pack),3,191,11.92,8.34
14143,10152025,"Beef Trim 85%, COV Fresh TRNB (Case)",3,191,8.28,5.61
14023,10152026,"Frozen Neck Cut, COV (Case)",3,191,0.8,0.0
14034,10152027,"Frozen Shanks, COV (Case)",3,191,7.0,4.65
14029,10152028,Beef Oxtail COV FZN TRNB (Case),3,191,10.45,7.24
14080,10152029,"Oxtail, Spec Cut, COV (Pack)",3,191,0.8,0.0
14051,10152030,Beef Tongue COV FZN TRNB (Case),3,191,7.07,4.7
14019,10152031,Beef Liver COV FZN TRNB (Case),3,191,3.31,1.88
14018,10152032,"Frozen Kidney, COV (Pack)",3,191,0.8,0.0
14094,10152033,"Beef Short Ribs,Steamboat, COV Spec Cut, 11oz Fresh TRNB (Pack)",3,191,23.32,16.89
14142,10152034,"Beef Trim 50%, COV Fresh TRNB (Case)",3,191,3.72,2.01
13958,10152035,"Beef Ribeye BL 0x0, Wrapped Dry Age Fresh TRNB",3,191,45.15,33.26
13960,10152036,"Dry Age, Striploin, Boneless, 0x1, Wrapped",3,191,33.84,24.78
14135,10152037,"Top Sirloin, Cap On, COV (Case)",3,191,13.72,9.69
14073,10152038,"Longloin, Wrapped",3,191,9.16,6.27
14097,10152039,Side,3,191,1.0,0.15
13972,10152040,"Flat Iron, Seamed, Spec Cut, COV (Pack)",3,191,30.01,21.91
14127,10152041,"Beef Top Sirloin Baseball 6oz Steak, COV FZN TRNB (Retail Pack)",3,191,21.36,15.42
14106,10152042,"Sirloin Tip, Steak, 6oz, COV (Retail Pack)",3,191,15.77,11.23
14112,10152043,"Stir Fry, COV (Retail Pack)",3,191,11.28,7.86
14066,10152044,"Beef Hind Shank, Stiletto BL, COV Fresh TRNB (Case)",3,191,9.53,6.55
14118,10152045,"Beef Striploin BL, 8-10oz  Steak, COV Fresh TRNB (Retail Pack)",3,191,29.33,21.4
13966,10152046,Beef Flank COV Steak Fresh TRNB (Retail Pack),3,191,18.29,13.12
14087,10152047,"Ribeye, Boneless, Steak, 10-12oz, COV (Retail Pack)",3,191,36.15,26.51
14125,10152048,Beef Tomahawk Rib COV Steak Fresh TRNB (Retail Pack),3,191,28.84,21.03
13950,10152049,"Cross Rib, Skillet Steak, 8oz, COV (Retail Pack)",3,191,19.24,13.83
14123,10152050,"Tenderloin, Steak, 6oz, COV (Retail Pack)",3,191,75.48,56.01
13957,10152051,"Beef Rib B-IN, 107 Dry Age Fresh TRNB",3,191,22.16,16.02
13959,10152052,Beef Striploin B-IN Dry Age Fresh TRNB,3,191,20.04,14.43
14050,10152053,Frozen Tendon (Pack),3,191,0.8,0.0
14137,10152054,"Tri Tip, COV (Case)",3,191,12.29,8.62
13955,10152055,"Dry Age, Chuck, Square Cut",3,191,0.8,0.0
14007,10152056,"Frozen Fat, COV (Case)",3,191,0.8,0.0
13953,10152057,Beef Trim COV Dry Age Fresh TRNB (Case),3,191,10.11,6.98
14062,10152058,"Hanging Tender, Whole, COV (Case)",3,191,11.37,7.93
14063,10152059,"Hanging Tender, Whole, COV (Pack)",3,191,11.37,7.93
14061,10152060,"Hanging Tender, Spec Cut, COV (Pack)",3,191,22.65,16.39
14132,10152061,Beef Top Sirloin 8oz Butchers Cut Fresh COV TRNB (Pack),3,191,21.36,15.42
13909,10152062,"Beef Bavette Steak, Spec Cut COV  Fresh TRNB (Pack)",3,191,23.2,16.8
13912,10152063,"Beef Bavette Steak, Spec Cut, 6oz COV  Fresh TRNB (Pack)",3,191,23.2,16.8
13913,10152064,"Beef Bavette Steak, Spec Cut, 8oz  COV  Fresh TRNB (Pack)",3,191,23.2,16.8
13963,10152065,"Eye of Round, Denuded, COV (Pack)",3,191,11.72,8.19
14098,10152066,"Side, Whole, Cut and Wrapped",3,191,0.8,0.0
13940,10152067,Fz Beef Round Oven Roast (Retail Pack),3,191,12.64,8.88
13939,10152068,Beef Round Oven Roast FZN TRNB (Retail Master Case),3,191,12.64,8.88
13933,10152069,Beef Chuck Pot Roast FZN TRNB (Retail Pack),3,191,15.92,11.34
13932,10152070,Beef Chuck Pot Roast FZN TRNB (Retail Master Case),3,191,15.92,11.34
13947,10152071,"Chuck, Pot Roast, COV (Retail Pack)",3,191,15.92,11.34
14084,10152072,"Ribeye, Boneless, 0x0, COV (Pack)",3,191,32.96,24.12
14115,10152073,"Striploin, Boneless, 0x1, COV (Pack)",3,191,22.64,16.38
13914,10152074,Beef Brisket COV Fresh TRNB (Case),3,191,9.51,6.53
14071,10152075,"Inside Round, Denuded, COV (Pack)",3,191,11.72,8.19
14089,10152076,"Round, Oven Roast, COV (Retail Pack)",3,191,12.64,8.88
14060,10152077,"Beef Hanging Tender Seamed, COV Fresh TRNB (Pack)",3,191,19.43,13.97
13916,10152078,"Brisket, Short Plate, COV (Case)",3,191,0.8,0.0
13975,10152079,"Flat Iron, Whole, COV (Case)",3,191,15.37,10.93
14110,10152080,"Stew Meat, COV (Retail Pack)",3,191,11.92,8.34
14113,10152081,"Stir Fry, COV (Retail Pack)",3,191,11.28,7.86
14119,10152082,"Tallow, 2.5L (Pail)",3,191,0.8,0.0
14092,10152083,"Beef Short Ribs Spec Cut, 1/4 COV Fresh TRNB (Pack)",3,191,23.16,16.77
14129,10152084,"Top Sirloin, Butchers Cut, 6oz, COV (Case)",3,191,21.36,15.42
14134,10152085,Beef Top Sirloin Spec Cut Butchers Cut COV Fresh TRNB (Pack),3,191,21.36,15.42
14131,10152086,Beef Top Sirloin  6oz Butchers Cut COV  Fresh TRNB (Retail Pack),3,191,21.36,15.42
14133,10152087,Beef Top Sirloin 8oz Butchers Cut COV Fresh TRNB (Retail Pack),3,191,21.36,15.42
13974,10152088,"Beef Flat Iron  Steak, 6oz COV Fresh TRNB (Retail Pack)",3,191,30.01,21.91
14120,10152089,"Beef Tenderloin Center Cut, Steak COV Fresh TRNB (Pack)",3,191,75.48,56.01
14072,10152090,"Liver, COV (Retail Pack)",3,191,0.8,0.0
14064,10152091,"Hind Quarter, Cut, Wrapped",3,191,0.8,0.0
13977,10152092,"Front Quarter, Cut, Wrapped",3,191,0.8,0.0
13951,10152093,Dry Age Back Ribs (Pack),3,191,0.8,0.0
14081,10152094,"Petite Tender, COV (Case)",3,191,13.41,9.46
14083,10152095,Beef Ribeye BL 0x0 COV Fresh TRNB (Case),3,191,32.96,24.12
14114,10152096,"Striploin, Boneless, 0x1, COV (Case)",3,191,22.64,16.38
13978,10152097,"Front Quarter, Wrapped (Piece)",3,191,0.8,0.0
14065,10152098,"Hind Quarter, Wrapped, (Piece)",3,191,0.8,0.0
14124,10152099,"Tomahawk Rib, COV (Pack)",3,191,0.8,0.0
14128,10152100,"Beef Top Sirloin Baseball Steak, Spec Cut COV Fresh TRNB (Pack)",3,191,21.36,15.42
13908,10152101,Beef Back Ribs COV FZN TRNB (Pack),3,191,8.91,6.08
14085,10152102,"Beef Ribeye BL 0X0, Spec Cut COV Fresh TRNB (Pack)",3,191,36.15,26.51
14116,10152103,"Beef Striploin BL, 0X1, Spec Cut COV Fresh TRNB (Pack)",3,191,29.33,21.4
14099,10152104,"Sirloin Cap, Coulotte, COV (Case)",3,191,11.07,7.7
14101,10152105,"Sirloin Rump Heart, COV (Case)",3,191,13.47,9.69
13934,10152106,Fz Beef Flank Steak (Retail Master Case),3,191,18.29,13.12
13935,10152107,Beef Flank Steak FZN TRNB (Retail Pack),3,191,18.29,13.12
13918,10152108,0,3,188,0.0,0.0
13919,10152109,0,3,188,0.0,0.0
13921,10152110,"Fz Beef Tri Tip, Steak, 6oz, COV (Retail Master Case)",6,191,256.4,182.55
13922,10152111,"Fz Beef Tri Tip, Steak, 6oz, COV (Retail Pack)",5,191,12.82,9.13
13923,10152112,"Two Rivers Natural Beef Short Ribs, Maui Style Ribs (SPUD Pack)",3,155,0.8,0.0
13924,10152113,"Beef Tenderloin Bites, 6oz FZN TRNB (Retail Pack)",3,191,40.41,29.71
13925,10152114,n/A,3,155,0.0,0.0
13926,10152115,n/A,3,155,0.0,0.0
13920,10152116,Two Rivers Natural Beef Kabob Meat (SPUD Pack),3,155,0.8,0.0
13928,10152117,Beef Striploin Steak FZN TRNB (Retail Master Case),3,191,29.33,21.4
13929,10152118,Fz Beef Striploin Steak (Retail Pack),3,191,29.33,21.4
13930,10152119,n/A,3,155,0.0,0.0
13931,10152120,n/A,3,155,0.0,0.0
14139,10152121,Beef Tri Tip Spec Cut  COV Fresh TRNB (Pack),3,191,17.03,12.17
14078,10152122,"Outside Skirt, COV (Case)",3,191,14.51,10.28
14079,10152123,"Outside Skirt, COV (Pack)",3,191,14.51,10.28
13941,10152124,Two Rivers Natural Beef Top Sirloin Baseball Steak 8oz (SPUD Pack),3,155,21.36,15.42
13938,10152125,Two Rivers Natural Beef Ribeye 8oz (SPUD Pack),3,155,35.43,25.97
13937,10152126,Beef Flat Iron 6oz FZN TRNB (Retail Pack),3,191,30.01,21.91
13936,10152127,Beef Flat Iron 6oz FZN TRNB (Retail Master Case),3,191,30.01,21.91
13954,10152128,"Dry Age, Brisket, (Charge start lb)",3,191,0.8,0.0
13956,10152129,Beef Rib Cap Dry Age FZN TRNB,3,191,9.2,6.3
13927,10152130,Two Rivers Natural Beef Tenderloin Butt (Pack),3,191,36.01,26.41
14126,10152131,"Top Sirloin Cap, Coulotte, Spec Cut, COV (Pack)",3,191,16.93,12.1
13948,10152132,"Chuck, Square Cut, Wrapped",3,191,0.8,0.0
14121,10152133,"Tenderloin, Chain On, COV (Pack)",3,191,36.01,26.41
13964,10152134,"Flank, COV (Pack)",3,191,16.32,11.64
13911,10152135,"Bavette, COV (Pack)",3,191,16.91,12.08
14070,10152136,"Inside Round, COV (Pack)",3,191,9.97,6.88
14077,10152137,"Outside Round, COV (Pack)",3,191,9.97,6.88
13962,10152138,Beef Eye of Round COV Fresh TRNB (Pack),3,191,10.21,7.06
14104,10152139,"Sirloin Tip, COV (Pack)",3,191,9.97,6.88
13945,10152140,"Chuck Roll, COV (Pack)",3,191,10.24,7.08
14075,10152141,"Mock Tender, Peeled, COV (Pack)",3,191,0.8,0.0
14037,10152142,"Frozen Short Rib 123a, COV (Pack)",3,191,15.68,11.16
13943,10152143,"Chuck Flat, COV (Pack)",3,191,17.84,12.78
14096,10152144,"Shoulder, Boneless, COV (Pack)",3,191,9.63,6.62
14145,10152145,"Beef Trim 85%, COV Fresh TRNB (Pack)",3,191,8.28,5.61
14024,10152146,"Frozen Neck Cut, COV (Pack)",3,191,0.8,0.0
14035,10152147,"Frozen Shanks, COV (Pack)",3,191,7.0,4.65
14030,10152148,"Frozen Oxtail, COV (Pack)",3,191,10.45,7.24
14052,10152149,Beef Tongue COV FZN TRNB (Pack),3,191,7.07,4.7
14020,10152150,"Frozen Liver, COV (Pack)",3,191,3.31,1.88
14144,10152151,"Beef Trim 50%, COV Fresh TRNB (Pack)",3,191,3.72,2.19
14136,10152152,"Top Sirloin, Cap On, COV (Pack)",3,191,13.72,9.69
14067,10152153,"Hind Shank, Boneless, Stiletto, COV (Pack)",3,191,9.53,6.55
14138,10152154,"Tri Tip, COV (Pack)",3,191,12.29,8.62
13917,10152155,"Brisket, Short Plate, COV (Pack)",3,191,0.8,0.0
13976,10152156,"Flat Iron, Whole, COV (Pack)",3,191,15.37,10.93
14100,10152157,"Sirloin Cap, Coulotte, COV (Pack)",3,191,11.07,7.7
14102,10152158,"Sirloin Rump Heart, COV (Pack)",3,191,13.47,9.69
14048,10152159,"Beef Tenderloin Chain On, COV FZN TRNB (Case)",3,191,36.01,26.41
14016,10152160,Beef Inside Round COV FZN TRNB (Case),3,191,9.97,6.88
14025,10152161,Beef Outside Round COV FZN TRNB (Case),3,191,9.97,6.88
14005,10152162,Beef Eye of Round COV FZN TRNB (Case),3,191,10.21,7.06
14044,10152163,Beef Sirloin Tip COV FZN TRNB (Case),3,191,9.97,6.88
14001,10152164,Beef Chuck Roll COV FRZ TRNB (Case),3,191,10.24,7.08
14021,10152165,"Frozen Mock Tender, Peeled, COV (Case)",3,191,0.8,0.0
13982,10152166,Beef Brisket COV FZN TRNB (Pack),3,191,9.51,6.53
13999,10152167,"Frozen Chuck Flat, COV (Case)",3,191,17.84,12.78
14038,10152168,"Frozen Shoulder, Boneless, COV (Case)",3,191,9.63,6.62
14059,10152169,"Frozen Trim, 85%, COV (Case)",3,191,8.28,5.61
14053,10152170,"Frozen Top Sirloin, Cap On, COV (Case)",3,191,13.72,9.69
14014,10152171,"Beef Hind Shank, Stiletto BL, COV FZN TRNB (Case)",3,191,9.53,6.55
14055,10152172,Beef Tri Tip COV FZN TRNB (Case),3,191,12.29,8.62
14012,10152173,Beef Hanging Tender COV Whole FZN TRNB (Case),3,191,11.37,7.93
14013,10152174,Beef Hanging Tender COV Whole FZN TRNB (Pack),3,191,11.37,7.93
14033,10152175,"Frozen Ribeye, Boneless, 0x0, COV (Pack)",3,191,32.96,24.12
14047,10152176,"Frozen Striploin, Boneless, 0x1, COV (Pack)",3,191,22.64,16.38
13981,10152177,"Frozen Brisket, COV (Case)",3,191,9.51,6.53
13983,10152178,"Frozen Brisket, Short Plate, COV (Case)",3,191,0.8,0.0
14010,10152179,Beef Flat Iron COV Whole FZN TRNB (Case),3,191,15.37,10.93
14031,10152180,"Frozen Petite Tender, COV (Case)",3,191,13.41,9.46
14032,10152181,"Beef Ribeye BL, COV 0x0 FZN TRNB (Case)",3,191,32.96,24.12
14046,10152182,"Frozen Striploin, Boneless, 0x1, COV (Case)",3,191,22.64,16.38
14040,10152183,"Frozen Sirloin Cap, Coulotte, COV (Case)",3,191,11.07,7.7
14042,10152184,"Frozen Sirloin Rump Heart, COV (Case)",3,191,13.47,9.69
14027,10152185,"Frozen Outside Skirt, COV (Case)",3,191,14.51,10.28
14028,10152186,"Frozen Outside Skirt, COV (Pack)",3,191,14.51,10.28
14049,10152187,"Frozen Tenderloin, Chain On, COV (Pack)",3,191,36.01,26.41
14009,10152188,"Frozen Flank, COV (Pack)",3,191,16.32,11.64
13980,10152189,"Frozen Bavette, COV (Pack)",3,191,16.91,12.08
14017,10152190,"Frozen Inside Round, COV (Pack)",3,191,9.97,6.88
14026,10152191,Beef Outside Round COV FZN TRNB (Pack),3,191,9.97,6.88
14006,10152192,"Frozen Eye of Round, COV (Pack)",3,191,10.21,7.06
14045,10152193,Beef Sirloin Tip COV FZN TRNB (Pack),3,191,9.97,6.88
14002,10152194,"Frozen Chuck Roll, COV (Pack)",3,191,10.24,7.08
14022,10152195,"Frozen Mock Tender, Peeled, COV (Pack)",3,191,0.8,0.0
14000,10152196,Beef Chuck Flat COV FZN TRNB (Pack),3,191,17.84,12.78
14039,10152197,"Frozen Shoulder, Boneless, COV (Pack)",3,191,9.63,6.62
14058,10152198,"Beef Trim 50%, COV FZN TRNB (Pack)",3,191,3.72,2.19
14054,10152199,"Frozen Top Sirloin, Cap On, COV (Pack)",3,191,13.72,9.69
14015,10152200,"Frozen Hind Shank, Boneless, Stiletto, COV (Pack)",3,191,9.53,6.55
14056,10152201,Beef Tri Tip COV FZN TRNB (Pack),3,191,12.29,8.62
13984,10152202,"Frozen Brisket, Short Plate, COV (Pack)",3,191,0.8,0.0
14011,10152203,"Frozen Flat Iron, Whole, COV (Pack)",3,191,15.37,10.93
14041,10152204,"Frozen Sirloin Cap, Coulotte, COV (Pack)",3,191,11.07,7.7
14043,10152205,"Frozen Sirloin Rump Heart, COV (Pack)",3,191,13.47,9.69
13979,10152206,Beef Bavette COV FZN TRNB (Case),3,191,16.91,12.08
14008,10152207,"Frozen Flank, COV (Case)",3,191,16.32,11.64
14068,10152208,Beef Hip BL Whole Fresh TRNB,3,191,7.76,5.22
14057,10152209,"Beef Trim 50%, COV FZN TRNB (Case)",3,191,3.72,2.19
14090,10152210,"Two Rivers Natural Beef Seasoned Beef Strips, Quick Cook 400g (SPUD Case)",3,155,0.8,0.0
14091,10152211,"Two Rivers Natural Beef Seasoned Beef Strips, Quick Cook 400g (SPUD Pack)",3,155,0.8,0.0
13997,10152212,"Fz Beef Top Sirloin, Steak, 6oz (Retail Master Case)",3,191,21.36,15.42
13998,10152213,"Fz Beef Top Sirloin, Steak, 6oz (Retail Pack)",3,191,21.36,15.42
13995,10152214,"Beef Tenderloin Steak, 6oz FZN TRNB (Retail Master Case)",3,191,2.29,1.12
13996,10152215,"Fz Beef Tenderloin, Steak, 6oz (Retail Pack)",3,191,2.29,1.12
13993,10152216,"Frozen Two Rivers Natural Beef Striploin, Boneless, Steak, 8-10oz (TRUL Case)",3,188,29.33,21.4
13994,10152217,"Frozen Two Rivers Natural Beef Striploin, Boneless, Steak, 8-10oz (TRUL Pack)",3,188,29.33,21.4
13991,10152218,"Fz Beef Short Ribs, Spec Cut, 1/4"" (Retail Master Case)",3,191,23.16,16.77
13992,10152219,"Fz Beef Short Ribs, Spec Cut, 1/4"" (Retail Pack)",3,191,23.16,16.77
13989,10152220,"Frozen Two Rivers Natural Beef Ribeye, Boneless, Steak, 10-12oz (TRUL Case)",3,188,35.43,25.97
13990,10152221,"Frozen Two Rivers Natural Beef Ribeye, Boneless, Steak, 10-12oz (TRUL Pack)",3,188,35.43,25.97
13987,10152222,"Beef Liver Grass Fed Ptn Cut, 16oz FZN TRNB (Retail Master Case)",3,191,4.8,3.0
13988,10152223,"Beef Liver Grass Fed Ptn Cut, 16oz FZN TRNB (Retail Pack)",3,191,4.8,3.0
13985,10152224,Beef Brisket 1/4 Cut FZN TRNB (Retail Master Case),3,191,11.47,8.0
13986,10152225,"Fz Beef Brisket, 1/4 Cut (Retail Pack)",3,191,11.47,8.0
13952,10152226,"Dry Age Trim, 90%, COV (Case)",3,191,11.0,7.65
14003,10152227,"Frozen Dry Age, Ribeye, Boneless, 0x0, COV (Pack)",3,191,45.15,33.26
14004,10152228,"Frozen Dry Age, Striploin, Boneless, 0x1, COV (Pack)",3,191,33.84,24.78
14146,10152229,TRNB Product,3,191,0.0,0.0
14088,10152230,"Beef Roast, COV Fresh TRNB (Retail Pack)",3,191,12.64,8.88
13946,10152231,"Chuck, Pot Roast, COV (Retail Case)",3,191,15.92,11.34
14108,10152232,Beef Stew Meat COV Fresh TRNB (Retail Case),3,191,11.92,8.34
14111,10152233,Beef Stir Fry COV Fresh TRNB (Retail Case),3,191,11.28,7.86
14141,10152234,"Tri Tip, Steak, 6oz, COV (Retail Pack)",3,191,17.03,12.17
13899,10152235,"**PRICED** Round, Oven Roast, COV (Retail Pack)",3,191,12.76,8.97
13894,10152236,"**PRICED** Chuck, Pot Roast, COV (Retail Case)",3,191,16.04,11.43
13900,10152237,"**PRICED** Stew Meat, COV (Retail Case)",3,191,12.23,8.57
13901,10152238,Beef Stir Fry COV Fresh TRNB (Retail Case) PRICED,3,191,11.59,8.09
13907,10152239,"**PRICED** Tri Tip, Steak, 6oz, COV (Retail Pack)",3,191,17.43,12.47
13949,10152240,"Cross Rib, Skillet Steak, 8oz, COV (Retail Multi-Pack)",3,191,19.24,13.83
13965,10152241,Beef Flank COV Steak Fresh TRNB (Retail Multi-Pack),3,191,18.29,13.12
13973,10152242,"Beef Flat Iron  Steak, 6oz COV Fresh TRNB (Retail Multi-Pack)",3,191,30.01,21.91
14086,10152243,"Beef Ribeye BL Steak, 10-12oz COV Fresh TRNB (Retail Multi-Pack)",3,191,36.15,26.51
14140,10152244,"Tri Tip, Steak, 6oz, COV (Retail Multi-Pack)",3,191,17.03,12.17
14117,10152245,"Beef Striploin BL, Steak, 8-10oz COV  Fresh TRNB (Retail Multi-Pack)",3,191,29.33,21.4
14122,10152246,"Beef Tenderloin Steak, 6oz COV  Fresh TRNB (Retail Multi-Pack)",3,191,75.48,56.01
14130,10152247,Beef Top Sirloin 6oz Butchers Cut COV Fresh TRNB (Retail Multi-Pack),3,191,21.36,15.42
13895,10152248,"**PRICED** Cross Rib, Skillet Steak, 8oz, COV (Retail Multi-Pack)",3,191,19.55,14.06
13896,10152249,"**PRICED** Flank, Steak, COV (Retail Multi-Pack)",3,191,18.55,13.31
13897,10152250,"Beef Flat Iron Steak, 6oz COV Fresh TRNB (Retail Multi-Pack) PRICED",3,191,30.41,22.21
13898,10152251,"Beef Ribeye BL,  Steak, 10-12oz COV Fresh TRNB (Retail Multi-Pack) PRICED",3,191,36.59,26.84
13906,10152252,"**PRICED** Tri Tip, Steak, 6oz, COV (Retail Multi-Pack)",3,191,17.43,12.47
13902,10152253,"Beef Striploin BL, Steak, 8-10oz  COV Fresh TRNB (Retail Multi-Pack) PRICED",3,191,29.87,21.8
13903,10152254,"**PRICED** Tenderloin, Steak, 6oz, COV (Retail Multi-Pack)",3,191,76.29,56.62
13905,10152255,"**PRICED** Top Sirloin, Butchers Cut, 6oz, COV (Retail Multi-Pack)",3,191,22.17,16.03
13904,10152256,"**PRICED** Tomahawk Rib, Steak, COV (Retail Pack)",3,191,2.41,1.21
14169,10152257,"Two Rivers Natural Beef Back Ribs, Half Rack, COV (SPUD Case)",5,155,24.24,16.83
14170,10152258,"Two Rivers Natural Beef Back Ribs, Half Rack, COV (SPUD Pack)",5,155,24.24,16.83
14175,10152259,"Two Rivers Natural Beef Tomahawk Rib, Steak, 1.75 - 2.25lb, COV (SPUD Pack)",3,155,2.29,1.12
14176,10152260,"Two Rivers Natural Beef Tomahawk Rib, Steak, 2.25 - 2.75lb, COV (SPUD Pack)",3,155,2.29,1.12
14177,10152261,"Tomahawk Rib, COV (Pack)",3,191,0.8,0.0
14179,10152262,Beef Inside Skirt Fresh TRNB (Case),3,191,10.77,7.48
14180,10152263,Beef Inside Skirt FZN TRNB (Case),3,191,10.77,7.48
14181,10152264,Beef Cheeks Fresh TRNB (Case),3,191,10.75,7.46
14187,10152265,"Chuck, Short Rib, Boneless (Case)",3,191,12.29,8.62
14188,10152266,"Chuck, Short Rib, Boneless (Pack)",3,191,12.29,8.62
14189,10152267,"Frozen Chuck, Short Rib, Boneless (Case)",3,191,12.29,8.62
14190,10152268,"Frozen Chuck, Short Rib, Boneless (Pack)",3,191,12.29,8.62
14191,10152269,Shortloin (Case),3,191,24.89,18.07
14192,10152270,Shortloin (Pack),3,191,24.89,18.07
14193,10152271,Frozen Shortloin (Case),3,191,24.89,18.07
14194,10152272,Frozen Shortloin (Pack),3,191,24.89,18.07
14195,10152273,Two Rivers Natural Beef Back Rib (SPUD Case),6,155,360.91,250.58
14196,10152274,Two Rivers Natural Beef Back Rib (SPUD Pack),3,155,10.77,7.48
14197,10152275,Liver (Pack),3,191,3.31,1.88
14198,10152276,Beef Brisket Short Plate FZN TRNB (Case),3,191,8.28,5.61
14228,10152277,Brisket Short Plate (Pack),3,191,8.28,5.61
14238,10152278,Two Rivers Natural Beef Cross Rib Skillet Steak (SPUD Case),3,155,19.24,13.83
14239,10152279,"Beef Ribeye Steak, 11oz FZN TRNB (Retail Master Case)",3,191,35.43,25.97
14240,10152280,Fz Beef Stew Meat (Retail Master Case),6,191,238.4,178.2
14241,10152281,Beef Stirfry FZN TRNB (Retail Master Case),6,191,225.6,168.6
14242,10152282,"Beef Top Sirloin Baseball Steak, 6oz FZN TRNB (Retail Master Case)",3,191,21.36,15.42
14243,10152283,Two Rivers Natural Beef Cross Rib Skillet Steak (SPUD Pack),3,155,19.24,13.83
14244,10152284,"Fz Beef Ribeye, Steak, 10-11oz (Retail Pack)",3,191,35.43,25.97
14245,10152285,Fz Beef Stew Meat (Retail Pack),5,191,11.92,8.34
14246,10152286,Fz Beef Stirfry (Retail Pack),5,191,11.28,7.86
14247,10152287,"Fz Beef Top Sirloin, Steak, 6oz (Retail Pack)",3,191,16.03,11.57
14249,10152288,"Rib, Bone In, 107",3,191,18.28,13.11
14250,10152289,"Striploin, Bone In",3,191,15.0,10.65
14253,10152290,"Fz Beef Sirloin Tip, Roast, COV (Retail Master Case)",3,191,12.6,8.85
14254,10152291,"Fz Beef Sirloin Tip, Roast, COV (Retail Pack)",3,191,12.6,8.85
14397,10152292,"Beef Flat Iron TRNB, Steak, 6oz COV FZN TBOX (Pack)",5,194,22.51,16.43
